,FID,UniqueID,Country,USA_AEZ,Image,Month,Year,jd,long,lat,Crop,Stage,global_aez,State,Information
0,0,1466,USA,7,EO1H0440332012234110KD_SGS_01,8,2012,234,-121.663419,38.534516,corn,Critical,9,California,UniqueID: 1466 | USA AEZ: 7 | Month: 8 | Year: 2012 | jd: 234 | Longitude: -121.663419 | Latitude: 38.534516 | Crop: corn | Crop Stage: Critical | Global AEZ: 9
6840,6840,13270,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2667351,40.1766436,soybean,Critical,12,Illinois,UniqueID: 13270 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2667351 | Latitude: 40.1766436 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6841,6841,13271,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2542038,40.1780864,soybean,Critical,12,Illinois,UniqueID: 13271 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2542038 | Latitude: 40.1780864 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6842,6842,13272,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2535171,40.1880536,soybean,Critical,12,Illinois,UniqueID: 13272 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2535171 | Latitude: 40.1880536 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6843,6843,13273,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2238197,40.1744139,soybean,Critical,12,Illinois,UniqueID: 13273 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2238197 | Latitude: 40.1744139 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6844,6844,13275,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2157516,40.1860865,soybean,Critical,12,Illinois,UniqueID: 13275 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2157516 | Latitude: 40.1860865 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6845,6845,13276,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2138634,40.1665436,soybean,Critical,12,Illinois,UniqueID: 13276 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2138634 | Latitude: 40.1665436 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6846,6846,13277,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.224678,40.1632641,soybean,Critical,12,Illinois,UniqueID: 13277 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.224678 | Latitude: 40.1632641 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6847,6847,13278,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2052803,40.1851685,soybean,Critical,12,Illinois,UniqueID: 13278 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2052803 | Latitude: 40.1851685 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6848,6848,13279,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2560921,40.1601155,corn,Critical,12,Illinois,UniqueID: 13279 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2560921 | Latitude: 40.1601155 | Crop: corn | Crop Stage: Critical | Global AEZ: 12
6849,6849,13280,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2619286,40.1601155,soybean,Critical,12,Illinois,UniqueID: 13280 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2619286 | Latitude: 40.1601155 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6850,6850,13281,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2641602,40.167593,soybean,Critical,12,Illinois,UniqueID: 13281 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2641602 | Latitude: 40.167593 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6851,6851,13282,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2808113,40.1661501,soybean,Critical,12,Illinois,UniqueID: 13282 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2808113 | Latitude: 40.1661501 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6852,6852,13283,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3019257,40.1035485,soybean,Critical,12,Illinois,UniqueID: 13283 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3019257 | Latitude: 40.1035485 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6853,6853,13284,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3096504,40.0788595,soybean,Critical,12,Illinois,UniqueID: 13284 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3096504 | Latitude: 40.0788595 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6854,6854,13285,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2991791,40.0743935,soybean,Critical,12,Illinois,UniqueID: 13285 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2991791 | Latitude: 40.0743935 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6855,6855,13287,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3190918,40.0617821,soybean,Critical,12,Illinois,UniqueID: 13287 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3190918 | Latitude: 40.0617821 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6856,6856,13288,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2907677,40.0598114,soybean,Critical,12,Illinois,UniqueID: 13288 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2907677 | Latitude: 40.0598114 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6857,6857,13289,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3161735,40.0301119,soybean,Critical,12,Illinois,UniqueID: 13289 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3161735 | Latitude: 40.0301119 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6858,6858,13290,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3180618,40.0211732,soybean,Critical,12,Illinois,UniqueID: 13290 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3180618 | Latitude: 40.0211732 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6859,6859,13291,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2986641,40.0301119,soybean,Critical,12,Illinois,UniqueID: 13291 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2986641 | Latitude: 40.0301119 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6860,6860,13292,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3069038,40.0299804,soybean,Critical,12,Illinois,UniqueID: 13292 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3069038 | Latitude: 40.0299804 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6861,6861,13293,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2782364,40.0273515,soybean,Critical,12,Illinois,UniqueID: 13293 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2782364 | Latitude: 40.0273515 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6862,6862,13294,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2802963,40.0159147,soybean,Critical,12,Illinois,UniqueID: 13294 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2802963 | Latitude: 40.0159147 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6863,6863,13295,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.26828,40.0210418,corn,Critical,12,Illinois,UniqueID: 13295 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.26828 | Latitude: 40.0210418 | Crop: corn | Crop Stage: Critical | Global AEZ: 12
6864,6864,13296,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3359146,40.0031609,soybean,Critical,12,Illinois,UniqueID: 13296 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3359146 | Latitude: 40.0031609 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6865,6865,13297,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3202934,40.0078945,soybean,Critical,12,Illinois,UniqueID: 13297 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3202934 | Latitude: 40.0078945 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6866,6866,13298,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2729149,39.999479,soybean,Critical,12,Illinois,UniqueID: 13298 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2729149 | Latitude: 39.999479 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6867,6867,13299,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2820129,40.0065797,soybean,Critical,12,Illinois,UniqueID: 13299 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2820129 | Latitude: 40.0065797 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6868,6868,13300,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3407211,39.9911939,soybean,Critical,12,Illinois,UniqueID: 13300 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3407211 | Latitude: 39.9911939 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6869,6869,13302,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3075905,39.9842231,soybean,Critical,12,Illinois,UniqueID: 13302 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3075905 | Latitude: 39.9842231 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6870,6870,13303,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2966042,39.9921145,soybean,Critical,12,Illinois,UniqueID: 13303 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2966042 | Latitude: 39.9921145 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6871,6871,13304,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2876778,39.9840916,corn,Critical,12,Illinois,UniqueID: 13304 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2876778 | Latitude: 39.9840916 | Crop: corn | Crop Stage: Critical | Global AEZ: 12
6872,6872,13305,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3273315,39.9731737,soybean,Critical,12,Illinois,UniqueID: 13305 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3273315 | Latitude: 39.9731737 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6873,6873,13306,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3197784,39.9698848,soybean,Critical,12,Illinois,UniqueID: 13306 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3197784 | Latitude: 39.9698848 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6874,6874,13307,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.278408,39.9689639,soybean,Critical,12,Illinois,UniqueID: 13307 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.278408 | Latitude: 39.9689639 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6875,6875,13308,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.344841,39.9554118,soybean,Critical,12,Illinois,UniqueID: 13308 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.344841 | Latitude: 39.9554118 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6876,6876,13310,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3244133,39.957254,corn,Critical,12,Illinois,UniqueID: 13310 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3244133 | Latitude: 39.957254 | Crop: corn | Crop Stage: Critical | Global AEZ: 12
6877,6877,13311,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2715416,39.9497534,corn,Critical,12,Illinois,UniqueID: 13311 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2715416 | Latitude: 39.9497534 | Crop: corn | Crop Stage: Critical | Global AEZ: 12
6878,6878,13312,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2820129,39.9404094,soybean,Critical,12,Illinois,UniqueID: 13312 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2820129 | Latitude: 39.9404094 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6879,6879,13313,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2797813,39.9344865,soybean,Critical,12,Illinois,UniqueID: 13313 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2797813 | Latitude: 39.9344865 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6880,6880,13315,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3281898,39.9226391,soybean,Critical,12,Illinois,UniqueID: 13315 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3281898 | Latitude: 39.9226391 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6881,6881,13316,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.2878494,39.9192161,soybean,Critical,12,Illinois,UniqueID: 13316 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.2878494 | Latitude: 39.9192161 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6882,6882,13317,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3089638,39.9173729,soybean,Critical,12,Illinois,UniqueID: 13317 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3089638 | Latitude: 39.9173729 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6883,6883,13318,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3364296,39.9318539,soybean,Critical,12,Illinois,UniqueID: 13318 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3364296 | Latitude: 39.9318539 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6884,6884,13319,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3434677,39.9264568,corn,Critical,12,Illinois,UniqueID: 13319 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3434677 | Latitude: 39.9264568 | Crop: corn | Crop Stage: Critical | Global AEZ: 12
6885,6885,13320,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3566856,39.9257986,soybean,Critical,12,Illinois,UniqueID: 13320 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3566856 | Latitude: 39.9257986 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6886,6886,13321,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3527374,39.9401462,soybean,Critical,12,Illinois,UniqueID: 13321 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3527374 | Latitude: 39.9401462 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6887,6887,13322,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3537674,39.9127647,corn,Critical,12,Illinois,UniqueID: 13322 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3537674 | Latitude: 39.9127647 | Crop: corn | Crop Stage: Critical | Global AEZ: 12
6888,6888,13323,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3669853,39.9121063,soybean,Critical,12,Illinois,UniqueID: 13323 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3669853 | Latitude: 39.9121063 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6889,6889,13325,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3202934,39.8960408,soybean,Critical,12,Illinois,UniqueID: 13325 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3202934 | Latitude: 39.8960408 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6890,6890,13326,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3130836,39.9059176,soybean,Critical,12,Illinois,UniqueID: 13326 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3130836 | Latitude: 39.9059176 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6891,6891,13328,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3269882,39.8902457,soybean,Critical,12,Illinois,UniqueID: 13328 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3269882 | Latitude: 39.8902457 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6892,6892,13329,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.334713,39.8878749,soybean,Critical,12,Illinois,UniqueID: 13329 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.334713 | Latitude: 39.8878749 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6893,6893,13330,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3726501,39.8911677,soybean,Critical,12,Illinois,UniqueID: 13330 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3726501 | Latitude: 39.8911677 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6894,6894,13331,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3652687,39.8906409,soybean,Critical,12,Illinois,UniqueID: 13331 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3652687 | Latitude: 39.8906409 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6895,6895,13332,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3503342,39.8815522,soybean,Critical,12,Illinois,UniqueID: 13332 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3503342 | Latitude: 39.8815522 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6896,6896,13333,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3000374,39.8894555,soybean,Critical,12,Illinois,UniqueID: 13333 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3000374 | Latitude: 39.8894555 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6897,6897,13334,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3256149,39.8753607,soybean,Critical,12,Illinois,UniqueID: 13334 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3256149 | Latitude: 39.8753607 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6898,6898,13335,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3537674,39.877732,corn,Critical,12,Illinois,UniqueID: 13335 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3537674 | Latitude: 39.877732 | Crop: corn | Crop Stage: Critical | Global AEZ: 12
6899,6899,13336,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3778,39.8563875,soybean,Critical,12,Illinois,UniqueID: 13336 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3778 | Latitude: 39.8563875 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6900,6900,13337,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3487892,39.8615266,soybean,Critical,12,Illinois,UniqueID: 13337 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3487892 | Latitude: 39.8615266 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6901,6901,13338,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.335228,39.8584959,soybean,Critical,12,Illinois,UniqueID: 13338 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.335228 | Latitude: 39.8584959 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6902,6902,13339,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3735084,39.8480851,soybean,Critical,12,Illinois,UniqueID: 13339 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3735084 | Latitude: 39.8480851 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6903,6903,13340,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3070755,39.8594183,soybean,Critical,12,Illinois,UniqueID: 13340 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3070755 | Latitude: 39.8594183 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6904,6904,13341,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3256149,39.8383318,soybean,Critical,12,Illinois,UniqueID: 13341 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3256149 | Latitude: 39.8383318 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6905,6905,13342,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3081055,39.8391227,soybean,Critical,12,Illinois,UniqueID: 13342 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3081055 | Latitude: 39.8391227 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6906,6906,13343,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3266449,39.8171069,soybean,Critical,12,Illinois,UniqueID: 13343 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3266449 | Latitude: 39.8171069 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6907,6907,13344,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3405495,39.8139424,soybean,Critical,12,Illinois,UniqueID: 13344 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3405495 | Latitude: 39.8139424 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6908,6908,13345,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3987427,39.8089317,soybean,Critical,12,Illinois,UniqueID: 13345 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3987427 | Latitude: 39.8089317 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6909,6909,13346,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3822632,39.7954799,corn,Critical,12,Illinois,UniqueID: 13346 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3822632 | Latitude: 39.7954799 | Crop: corn | Crop Stage: Critical | Global AEZ: 12
6910,6910,13347,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3712769,39.8243584,soybean,Critical,12,Illinois,UniqueID: 13347 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3712769 | Latitude: 39.8243584 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6911,6911,13348,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3808899,39.8376727,soybean,Critical,12,Illinois,UniqueID: 13348 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3808899 | Latitude: 39.8376727 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6912,6912,13349,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.32201,39.7960074,soybean,Critical,12,Illinois,UniqueID: 13349 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.32201 | Latitude: 39.7960074 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6913,6913,13350,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3165169,39.809591,soybean,Critical,12,Illinois,UniqueID: 13350 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3165169 | Latitude: 39.809591 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6914,6914,13351,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3525658,39.804448,soybean,Critical,12,Illinois,UniqueID: 13351 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3525658 | Latitude: 39.804448 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6915,6915,13352,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3616638,39.7956117,soybean,Critical,12,Illinois,UniqueID: 13352 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3616638 | Latitude: 39.7956117 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
6916,6916,13353,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3702469,39.785851,corn,Critical,12,Illinois,UniqueID: 13353 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3702469 | Latitude: 39.785851 | Crop: corn | Crop Stage: Critical | Global AEZ: 12
6917,6917,13354,USA,10,EO1H0230322015238110K1_SG1_01,8,2015,238,-88.3800316,39.7891487,soybean,Critical,12,Illinois,UniqueID: 13354 | USA AEZ: 10 | Month: 8 | Year: 2015 | jd: 238 | Longitude: -88.3800316 | Latitude: 39.7891487 | Crop: soybean | Crop Stage: Critical | Global AEZ: 12
